stock,date,open,high,low,close,volume
TRV,23/9/2016,110.7459,110.7934,109.4925,109.4925,1141120
TRV,26/9/2016,109.2646,109.2646,108.0271,108.1916,1617972
TRV,27/9/2016,108.1441,109.0082,108.0017,108.6379,1758557
TRV,28/9/2016,108.9133,109.2836,108.4195,109.2076,862025
TRV,29/9/2016,109.0177,109.2551,107.9068,108.1252,1212640
TRV,30/9/2016,108.4195,109.2504,108.4195,108.7708,1361208
TRV,3/10/2016,108.505,108.6474,106.9192,107.299,1234620
TRV,4/10/2016,107.5934,107.5934,105.6563,106.6534,1532680
TRV,5/10/2016,107.2421,107.7833,106.8148,107.394,1098659
TRV,6/10/2016,107.4795,107.7074,106.454,107.47,1336523
TRV,7/10/2016,108.0302,109.0557,107.7881,108.7519,1604520
TRV,10/10/2016,109.1412,109.6444,108.8468,109.3311,803592
TRV,11/10/2016,108.7044,109.0734,107.9352,108.2486,1180736
TRV,12/10/2016,108.1726,109.7014,107.9922,109.5305,1468104
TRV,13/10/2016,109.1886,109.4925,108.391,109.2551,1237549
TRV,14/10/2016,109.9958,110.3376,109.2741,109.2741,1350619
TRV,17/10/2016,109.1981,109.6065,108.9323,109.1792,1349961
TRV,18/10/2016,110.2806,110.3281,109.1886,109.3691,1454045
TRV,19/10/2016,109.8248,111.0118,109.3121,110.3661,2728791
TRV,20/10/2016,107.1376,107.7833,103.7382,103.9946,4606513
TRV,21/10/2016,103.0546,103.7098,101.4688,102.8836,3768289
TRV,24/10/2016,103.5958,103.9519,103.3394,103.5673,2524826
TRV,25/10/2016,103.8427,104.3554,103.2825,103.5293,2569774
TRV,26/10/2016,103.2445,103.8142,102.5893,103.3299,2644584
TRV,27/10/2016,103.8047,103.8047,102.5228,102.5703,2545986
TRV,28/10/2016,103.121,103.5293,102.162,102.9596,2245084
TRV,31/10/2016,103.4344,103.5198,102.4374,102.7222,2162143
TRV,1/11/2016,103.121,103.121,100.6712,100.8801,2564616
TRV,2/11/2016,100.9181,101.2124,100.035,100.2914,1718577
TRV,3/11/2016,100.6712,101.0985,100.2059,100.3863,1691778
TRV,4/11/2016,100.7187,100.7187,99.2934,99.3893,1864913
TRV,7/11/2016,100.8611,100.8611,99.6267,100.0445,1804175
TRV,8/11/2016,100.111,102.7032,99.8546,102.5608,2082597
TRV,9/11/2016,98.2309,102.0955,98.2309,101.5448,3662179
TRV,10/11/2016,101.8866,104.251,101.2599,104.0896,2748905
TRV,11/11/2016,103.9566,105.0011,103.5958,104.7163,1962328
TRV,14/11/2016,105.1816,106.5869,105.0676,106.5204,3220149
TRV,15/11/2016,106.3305,106.378,105.7418,106.2071,1823890
TRV,16/11/2016,105.8272,105.9317,105.1151,105.7323,1717250
TRV,17/11/2016,105.3715,105.8557,104.8255,105.5709,1505601
TRV,18/11/2016,105.6373,106.4634,105.229,106.1786,1718010
TRV,21/11/2016,106.359,106.6723,105.6373,106.1976,1388161
TRV,22/11/2016,106.2925,106.9382,106.1881,106.7293,1647657
TRV,23/11/2016,106.9857,107.5174,106.7673,107.3655,1004781
TRV,25/11/2016,107.7453,108.1347,107.394,107.7263,686329
TRV,28/11/2016,107.6314,108.4765,107.6314,108.0682,1467312
TRV,29/11/2016,108.1536,108.3625,107.7738,107.9637,1783451
TRV,30/11/2016,107.8783,108.2581,107.47,107.6314,2756400
TRV,1/12/2016,108.4575,109.6919,108.1062,109.5875,2347458
TRV,2/12/2016,109.1507,110.105,109.0652,109.8154,1885339
TRV,5/12/2016,110.1952,110.2664,109.0082,110.0243,2041512
TRV,6/12/2016,110.518,110.9738,109.9578,110.9358,1785849
TRV,7/12/2016,111.2414,113.0369,110.9931,112.6835,2316808
TRV,8/12/2016,113.056,113.8964,112.8554,113.056,2046154
TRV,9/12/2016,113.3616,113.8296,112.5689,113.8296,2138835
TRV,12/12/2016,114.479,115.5486,114.1829,115.4722,1890873
TRV,13/12/2016,115.6346,116.9621,115.5009,115.9688,2383656
TRV,14/12/2016,115.8829,115.9784,114.4981,114.9565,2393531
TRV,15/12/2016,115.4913,116.2362,114.7941,114.9852,1856405
TRV,16/12/2016,115.5964,116.4463,115.1762,116.1312,3221971
TRV,19/12/2016,116.1407,116.7042,115.9211,116.2744,1399792
TRV,20/12/2016,116.6564,117.2963,116.3795,116.9334,1132664
TRV,21/12/2016,116.4559,117.5542,116.4559,117.0576,1575872
TRV,22/12/2016,116.7519,117.3441,116.1503,116.6278,1443190
TRV,23/12/2016,116.6373,116.9334,116.2076,116.6278,885747
TRV,27/12/2016,116.771,116.771,116.1789,116.4941,607790
TRV,28/12/2016,116.8952,117.2486,116.4845,116.5896,867610
TRV,29/12/2016,116.58,117.0862,116.4272,116.7901,767790
TRV,30/12/2016,117.2677,117.3154,116.5609,116.9143,1014278
TRV,3/1/2017,117.5351,117.5351,114.8514,115.4627,1955430
TRV,4/1/2017,115.434,116.2649,114.8132,114.8419,1780156
TRV,5/1/2017,113.9251,114.1256,112.0055,113.0082,2696487
TRV,6/1/2017,112.5307,113.3712,112.3302,112.9509,1532295
TRV,9/1/2017,112.8363,112.9318,112.0246,112.0437,1526223
TRV,10/1/2017,111.442,112.4257,111.2128,111.91,1758807
TRV,11/1/2017,111.9482,112.8363,111.9195,112.3588,1433626
TRV,12/1/2017,111.9768,111.9959,110.6684,111.4993,1679167
TRV,13/1/2017,111.9959,112.5498,111.4516,111.7858,1543846
TRV,17/1/2017,111.7476,112.8459,111.3752,112.1774,1607915
TRV,18/1/2017,112.7695,113.2566,111.8718,113.2088,1486815
TRV,19/1/2017,113.5622,113.6004,112.1392,112.6835,994748
TRV,20/1/2017,113.2375,113.5431,112.3397,112.7122,1222280
TRV,23/1/2017,112.8459,112.9404,112.1487,112.7313,1593340
TRV,24/1/2017,113.2184,113.7914,110.9358,111.5853,3038258
TRV,25/1/2017,112.0532,113.3139,112.0532,112.3779,1536121
TRV,26/1/2017,112.3588,113.1037,112.3588,112.8172,1360824
TRV,27/1/2017,113.0751,113.1037,112.1487,112.7886,961452
TRV,30/1/2017,112.7122,112.7122,111.8909,112.2251,1200979
TRV,31/1/2017,112.2538,112.5116,111.7476,112.483,1478048
TRV,1/2/2017,112.397,112.9223,111.0218,111.2987,1402592
TRV,2/2/2017,111.3083,112.5116,111.3083,112.3397,1081967
TRV,3/2/2017,113.0942,113.3139,112.3111,112.483,1355201
TRV,6/2/2017,111.2223,112.6358,111.2223,112.3779,987950
TRV,7/2/2017,112.7886,112.9032,112.1201,112.4639,1161710
TRV,8/2/2017,112.206,112.674,112.0819,112.5116,905125
TRV,9/2/2017,112.588,113.8105,112.5537,113.438,1099914
TRV,10/2/2017,113.6481,114.8037,113.6386,114.3453,1203168
TRV,13/2/2017,112.0914,114.6986,112.015,114.3262,1519190
TRV,14/2/2017,114.3262,114.9087,114.1161,114.8323,1397061
TRV,15/2/2017,115.2239,115.5486,114.7082,115.5391,1416088
TRV,16/2/2017,115.6059,116.3126,115.3003,116.3126,1502915
TRV,17/2/2017,116.2458,116.5132,115.6346,116.4654,1334680
TRV,21/2/2017,116.3317,116.943,115.6155,116.0834,1245572
TRV,22/2/2017,115.9593,116.9143,115.816,116.4177,1184887
TRV,23/2/2017,116.9048,117.5446,116.2362,116.857,1134121
TRV,24/2/2017,116.857,117.1626,116.2649,116.771,1698631
TRV,27/2/2017,116.3795,117.239,116.1407,116.5514,914370
TRV,28/2/2017,116.5609,117.43,116.3126,116.7424,1966038
TRV,1/3/2017,118.2418,119.5311,117.4491,119.3687,2619558
TRV,2/3/2017,119.8462,119.8462,118.8721,118.9199,1531378
TRV,3/3/2017,119.1777,119.5311,118.4137,118.5474,1519150
TRV,6/3/2017,118.4519,118.6907,116.7901,116.8188,2417939
TRV,7/3/2017,117.1149,117.1149,116.2076,116.6469,1773937
TRV,8/3/2017,117.492,117.8857,116.2436,116.4261,2193455
TRV,9/3/2017,116.8198,117.444,116.5413,117.0599,1707311
TRV,10/3/2017,117.4632,117.9818,116.9158,117.953,1281900
TRV,13/3/2017,117.6745,118.0394,116.9735,117.3,1069149
TRV,14/3/2017,116.935,117.9722,116.9158,117.7513,903619
TRV,15/3/2017,118.1162,118.2602,117.4536,118.1066,1117836
TRV,16/3/2017,118.097,118.6156,117.4248,117.8665,1166606
TRV,17/3/2017,118.0682,118.2795,117.3192,118.2506,3103637
TRV,20/3/2017,118.097,118.097,117.1655,117.5016,1485856
TRV,21/3/2017,117.9145,117.9722,116.5797,116.8582,1240214
TRV,22/3/2017,117.0791,117.3288,116.3589,117.1847,996369
TRV,23/3/2017,116.8102,117.4248,116.3205,116.4741,1054211
TRV,24/3/2017,116.5605,116.5893,115.4658,115.9747,1334242
TRV,27/3/2017,115.3986,116.3012,115.245,116.2052,1087729
TRV,28/3/2017,115.9651,117.0503,115.6579,116.9639,1187291
TRV,29/3/2017,116.6854,116.7526,115.7155,115.7443,1133677
TRV,30/3/2017,115.581,116.4453,115.581,116.2244,1093148
TRV,31/3/2017,116.1284,116.1908,115.3986,115.7539,1114709
TRV,3/4/2017,115.7827,116.0084,115.0433,115.6002,1135511
TRV,4/4/2017,115.8499,115.994,115.4274,115.8211,901835
TRV,5/4/2017,116.1764,116.7142,115.7635,116.1092,1284644
TRV,6/4/2017,116.1956,116.2628,115.4178,115.7539,1226491
TRV,7/4/2017,115.2353,115.9844,115.0433,115.3794,1063596
TRV,10/4/2017,115.2641,116.5989,115.2449,116.3012,997568
TRV,11/4/2017,115.8787,116.5509,115.6002,116.3781,1262552
TRV,12/4/2017,116.2628,116.8006,115.7347,116.6374,1352865
TRV,13/4/2017,116.3397,116.6181,115.581,115.7443,1062320
TRV,17/4/2017,116.4069,117.0983,115.9459,117.0791,874413
TRV,18/4/2017,116.6085,116.8006,115.7251,115.9555,1086510
TRV,19/4/2017,116.4453,116.5893,115.1873,115.6194,1051487
TRV,20/4/2017,113.3724,114.6687,112.681,114.1598,3559875
TRV,21/4/2017,114.8032,114.8032,113.8141,114.3711,2100677
TRV,24/4/2017,116.1572,116.5605,115.0049,115.7827,1957578
TRV,25/4/2017,116.3205,116.8678,116.1188,116.5029,1763313
TRV,26/4/2017,116.6374,118.1066,116.5797,117.1655,2433209
TRV,27/4/2017,117.2615,117.5784,116.791,117.3096,1658222
TRV,28/4/2017,117.3192,117.5016,116.6854,116.8294,1290210
TRV,1/5/2017,116.9542,116.9542,116.3397,116.3685,1660802
TRV,2/5/2017,116.1956,116.5557,115.3411,115.581,1162987
TRV,3/5/2017,115.3314,116.3012,115.3314,116.0132,841464
TRV,4/5/2017,116.5989,116.8198,115.4946,116.0132,1035978
TRV,5/5/2017,116.2148,116.5029,115.8115,116.4837,1286323
TRV,8/5/2017,116.4837,116.7238,115.9747,116.2052,1390461
TRV,9/5/2017,116.1284,116.3493,115.0433,115.1873,1467555
TRV,10/5/2017,114.88,116.1764,114.88,115.8979,1448825
TRV,11/5/2017,115.389,115.9458,114.9376,115.7539,1370787
TRV,12/5/2017,115.3794,116.1764,115.2555,115.8019,1127477
TRV,15/5/2017,115.7827,116.5413,115.389,115.4754,1174617
TRV,16/5/2017,115.4946,115.8787,115.0049,115.1681,1168694
TRV,17/5/2017,114.6399,115.7827,114.3384,115.4754,1399381
TRV,18/5/2017,115.3602,117.0311,114.9952,116.0804,2123477
TRV,19/5/2017,116.0516,116.3877,115.2353,115.994,1573690
TRV,22/5/2017,116.0324,117.2807,115.8883,116.8198,1272565
TRV,23/5/2017,116.7334,117.2711,116.5797,116.8294,1128622
TRV,24/5/2017,116.935,117.3153,116.743,117.2039,1116659
TRV,25/5/2017,117.7225,119.0189,117.5208,118.8076,1849307
TRV,26/5/2017,118.6828,118.9997,118.4427,118.75,925556
TRV,30/5/2017,118.4619,119.2974,118.2699,118.8172,1139156
TRV,31/5/2017,118.9517,119.9984,118.63,119.8928,2124394
TRV,1/6/2017,120.008,120.4689,119.5086,120.4209,1429154
TRV,2/6/2017,120.3537,120.805,120.0272,120.1808,1210828
TRV,5/6/2017,120.0368,120.7474,119.9648,120.4017,1052393
TRV,6/6/2017,120.2193,120.4689,119.0957,119.1053,1277672
TRV,7/6/2017,119.6462,119.878,119.0377,119.2888,1138891
TRV,8/6/2017,119.2116,120.274,118.9894,119.5593,1826505
TRV,9/6/2017,119.6365,120.9792,119.5593,120.9598,1038530
TRV,12/6/2017,120.9405,121.5104,120.5252,121.3848,1534069
TRV,13/6/2017,121.2882,121.8002,121.0468,121.8002,1297601
TRV,14/6/2017,122.0899,123.7996,121.7615,123.5967,1573501
TRV,15/6/2017,123.5774,124.8766,123.4712,124.6206,1820623
TRV,16/6/2017,125.0649,125.1808,123.8769,125.0263,2471303
TRV,19/6/2017,124.9876,125.0746,123.6547,123.8962,1405926
TRV,20/6/2017,123.9734,124.749,123.9251,124.3598,1163701
TRV,21/6/2017,124.3598,124.6979,124.0121,124.1956,1115255
TRV,22/6/2017,123.7996,124.3212,123.7803,123.9348,1117052
TRV,23/6/2017,123.6354,124.2536,122.8337,123.307,1899307
TRV,26/6/2017,123.249,123.7996,122.9496,123.5871,1004866
TRV,27/6/2017,124.0024,124.0024,122.9882,123.0365,1027598
TRV,28/6/2017,123.3746,124.0507,123.0462,123.4229,1324710
TRV,29/6/2017,123.8479,123.8575,121.6649,122.0803,1909062
TRV,30/6/2017,122.2058,122.5922,121.5104,122.2155,1186460
TRV,3/7/2017,122.6502,123.8672,122.37,122.9979,932749
TRV,5/7/2017,123.1235,123.1235,121.8291,122.061,1402623
TRV,6/7/2017,122.1962,122.7178,121.7036,121.8774,1014593
TRV,7/7/2017,122.4666,122.9399,121.7132,122.8337,987142
TRV,10/7/2017,122.2541,122.6502,121.4814,121.4814,1518082
TRV,11/7/2017,121.6649,121.7229,120.1098,120.786,937740
TRV,12/7/2017,121.3269,121.607,120.7184,120.9792,1034520
TRV,13/7/2017,120.9792,121.3897,120.5105,121.153,886707
TRV,14/7/2017,120.9792,121.6746,120.3706,121.4331,1382377
TRV,17/7/2017,121.7422,121.974,121.1723,121.9257,937396
TRV,18/7/2017,121.7519,121.7905,120.8053,121.2496,1407679
TRV,19/7/2017,121.6746,122.2638,120.3417,122.1479,1324127
TRV,20/7/2017,119.0763,121.1337,118.6996,120.3223,2219351
TRV,21/7/2017,120.1388,120.9309,119.3178,120.8826,1373057
TRV,24/7/2017,120.9792,122.2638,120.9309,122.0706,1392792
TRV,25/7/2017,123.4325,123.8382,122.853,123.1138,1578172
TRV,26/7/2017,122.9689,123.22,121.4138,121.7036,1288911
TRV,27/7/2017,121.0371,121.9306,120.6024,121.5877,1694031
TRV,28/7/2017,121.8098,123.1235,121.438,122.8723,1277677
TRV,31/7/2017,123.1621,123.8962,122.9979,123.7223,1077258
TRV,1/8/2017,124.1183,124.8428,123.7706,124.8041,1518986
TRV,2/8/2017,124.6206,125.4802,124.1763,124.3405,1402260
TRV,3/8/2017,124.3984,125.4223,124.128,125.1422,1081181
TRV,4/8/2017,125.3933,125.5672,124.5723,125.2678,1952516
TRV,7/8/2017,124.8621,125.4271,124.2342,124.4081,1008321
TRV,8/8/2017,124.3598,124.7558,124.07,124.1666,1041892
TRV,9/8/2017,124.4757,125.741,123.9638,125.7121,1605075
TRV,10/8/2017,125.2967,125.741,124.7945,125.2678,2422154
TRV,11/8/2017,125.5092,125.9149,123.674,123.8092,1535138
TRV,14/8/2017,123.9541,124.6592,123.8479,124.3984,1092726
TRV,15/8/2017,124.6013,125.007,124.2729,124.6496,1139473
TRV,16/8/2017,125.2001,125.9246,124.6013,125.0553,1424061
TRV,17/8/2017,125.2195,125.2195,123.6837,123.8189,1622095
TRV,18/8/2017,123.8962,124.1473,123.1717,123.5291,1246905
TRV,21/8/2017,123.703,123.703,122.593,123.1041,1063816
TRV,22/8/2017,123.5581,123.7223,123.0896,123.4132,1113622
TRV,23/8/2017,123.3939,123.8479,122.6598,122.824,946955
TRV,24/8/2017,122.9882,123.0269,121.2303,121.2882,1045112
TRV,25/8/2017,121.6939,122.37,121.2786,122.1575,1332234
TRV,28/8/2017,120.6604,121.2314,118.2456,119.028,2534881
TRV,29/8/2017,118.4195,119.7331,118.1104,118.8155,1476237
TRV,30/8/2017,119.0087,119.3178,117.4729,117.6564,1349165
TRV,31/8/2017,117.8883,117.9945,116.0627,117.0479,2156565
TRV,1/9/2017,117.5888,117.5985,115.5894,115.8116,1547044
TRV,5/9/2017,114.9519,114.9809,111.2815,111.494,3655089
TRV,6/9/2017,112.0446,114.3627,111.5133,113.7156,3561916
TRV,7/9/2017,113.3074,113.6573,110.5571,111.9371,2715713
TRV,8/9/2017,111.4804,117.4281,111.2568,116.3882,4215429
TRV,11/9/2017,120.0326,123.1134,118.9247,119.1093,3440418
TRV,12/9/2017,119.0996,119.7236,117.9043,119.0316,1811467
TRV,13/9/2017,118.7886,119.0316,117.3892,118.0889,1561265
TRV,14/9/2017,118.05,118.05,115.4066,116.5826,1812922
TRV,15/9/2017,117.1948,117.7488,116.1161,117.3017,3062500
TRV,18/9/2017,117.3212,117.671,116.7478,117.3212,1068628
TRV,19/9/2017,117.2434,118.0014,117.0685,117.1851,1248293
TRV,20/9/2017,117.6613,118.5457,116.5242,118.4776,1489348
TRV,21/9/2017,118.672,119.4398,117.7196,118.0695,1209258
TRV,22/9/2017,118.0695,118.7303,117.642,118.604,1291782
TRV,25/9/2017,118.5262,119.5078,118.1278,119.2163,1136487
TRV,26/9/2017,119.2163,120.0132,118.7985,119.1191,1298467
TRV,27/9/2017,119.984,119.984,119.0413,119.1385,1103429
TRV,28/9/2017,118.9636,119.7896,118.8081,119.3426,1097060
TRV,29/9/2017,119.1677,119.7313,118.4679,119.0705,1285833
TRV,2/10/2017,119.4106,119.9937,118.2881,119.8479,1587243
TRV,3/10/2017,119.8382,120.2464,118.9441,120.2173,1275588
TRV,4/10/2017,120.227,120.7906,119.8091,120.4116,836932
TRV,5/10/2017,120.4894,121.3252,120.2182,120.9364,1135716
TRV,6/10/2017,121.0725,121.8305,120.7372,121.5487,1152158
TRV,9/10/2017,121.2863,121.9569,120.849,121.4321,723739
TRV,10/10/2017,121.364,122.4039,121.2571,122.3942,967885
TRV,11/10/2017,122.1026,122.7635,121.952,122.0735,1059411
TRV,12/10/2017,122.4719,122.9384,121.9277,122.4039,1022192
TRV,13/10/2017,122.608,123.5896,122.2484,123.1036,1087096
TRV,16/10/2017,123.7451,125.9706,123.3272,125.1931,1765934
TRV,17/10/2017,124.8238,125.232,123.9103,125.0279,1808224
TRV,18/10/2017,125.0765,126.4954,124.853,126.3593,1991720
TRV,19/10/2017,126.1261,129.4206,124.6294,129.4206,2970858
TRV,20/10/2017,130.2273,130.3342,128.7986,129.5664,1838805
TRV,23/10/2017,129.9649,130.684,129.1388,130.6646,1790192
TRV,24/10/2017,130.2661,130.616,128.9833,129.4401,1712252
TRV,25/10/2017,129.6247,129.683,128.0406,128.0843,1383539
TRV,26/10/2017,128.9833,129.1485,127.0688,128.2253,1490813
TRV,27/10/2017,127.8462,127.9726,126.3885,127.37,1602413
TRV,30/10/2017,127.3992,129.1388,127.1174,128.8861,1579156
TRV,31/10/2017,128.7501,129.2068,128.4925,128.7209,1499914
TRV,1/11/2017,130.2078,130.2564,128.8958,129.7122,1749583
TRV,2/11/2017,130.1592,131.8891,129.2165,130.8978,2167884
TRV,3/11/2017,130.6646,130.9367,129.1291,129.5664,1088837
TRV,6/11/2017,129.7899,130.0135,129.0805,129.683,734987
TRV,7/11/2017,130.2078,130.9464,129.6539,129.9551,1495235
TRV,8/11/2017,130.1106,130.7618,129.683,129.7608,1564993
TRV,9/11/2017,129.372,131.2768,128.7112,130.7423,1255311
TRV,10/11/2017,130.237,131.8405,129.5956,131.7239,2107103
TRV,13/11/2017,131.3546,131.6267,129.4498,129.5664,2742672
TRV,14/11/2017,129.1096,130.2078,127.9823,130.0912,1812206
TRV,15/11/2017,129.372,130.4212,129.0125,129.9454,1837857
TRV,16/11/2017,129.6247,129.7996,126.9784,127.1271,2375761
TRV,17/11/2017,126.991,127.1076,126.0678,126.2621,2372061
TRV,20/11/2017,126.2816,126.5547,125.1639,126.1164,1565634
TRV,21/11/2017,126.6703,127.3409,126.3593,126.9521,1128605
TRV,22/11/2017,126.7966,127.0882,126.0678,126.3496,779723
TRV,24/11/2017,126.369,126.5926,125.9511,126.1747,305358
TRV,27/11/2017,126.1261,127.2048,126.0095,126.8064,1349460
TRV,28/11/2017,126.6217,129.4401,126.3399,129.2651,1821343
TRV,29/11/2017,130.0135,131.2283,129.3137,130.7423,1772302
TRV,30/11/2017,131.4032,132.6374,130.0572,131.7531,2193898
TRV,1/12/2017,132.4236,132.5986,130.3244,132.375,2549590
TRV,4/12/2017,132.5791,134.066,131.9863,132.5208,2187969
TRV,5/12/2017,133.2983,133.3858,131.3157,131.5101,1464026
TRV,6/12/2017,131.8988,132.3167,131.306,131.549,1044778
TRV,7/12/2017,131.0047,131.3303,130.1787,130.4313,1081234
TRV,8/12/2017,130.6952,130.744,129.767,130.6854,1085281
TRV,11/12/2017,130.8515,130.9199,129.5031,130.1089,1068738
TRV,12/12/2017,129.7767,131.5159,129.723,131.2717,1405529
TRV,13/12/2017,131.2912,131.2912,130.1676,130.4998,1328622
TRV,14/12/2017,130.5779,131.0958,128.8299,129.5422,1278685
TRV,15/12/2017,130.1969,132.2439,129.8647,131.7993,3170654
TRV,18/12/2017,132.8155,134.1443,131.6039,132.112,1692799
TRV,19/12/2017,132.7862,133.4799,131.8384,132.4344,1393041
TRV,20/12/2017,133.0011,133.3236,131.7114,132.1608,1070160
TRV,21/12/2017,132.8252,133.0793,128.4284,131.3596,937446
TRV,22/12/2017,131.3498,131.77,130.8418,131.3108,879374
TRV,26/12/2017,131.8091,132.5027,131.086,131.6918,564742
TRV,27/12/2017,131.8384,132.0436,131.2131,131.6821,945416
TRV,28/12/2017,132.1511,132.5907,131.7016,132.5517,698740
